"Date","Open","High","Low","Close","Volume","Volatility","LogReturn"
2025-09-18,990.3190058067,1005.2922219596,980.3798308551,981.8351900703,3741252935.16,2.51559254729306,-0.00232855635322249
2025-09-17,955.6878785422,993.129014695,947.7709853641,990.3097291718,3641636247.61,4.74611328126174,0.00859428856450251
2025-09-16,919.9702188404,958.6553819792,917.2383151509,955.7125766104,3101245054.63,4.50200082351635,-0.0355605361828157
2025-09-15,927.2432173139,935.2177262091,911.5524338697,919.9701982424,2475846476.72,2.55222059299124,-0.0381159394616999
2025-09-14,933.8996502362,944.0581477052,923.7640131891,927.2416878289,2338327311.42,2.1730530160245,0.00787297570008594
2025-09-13,925.0306912264,942.5284252163,923.8671713586,933.8996502362,2744192106.04,2.01736591387676,0.00715473959234281
2025-09-12,902.9833589292,928.6170070445,901.9741202094,925.0306912264,2648100391.2,2.95054018123816,-0.00954207492985315
2025-09-11,893.5666147462,903.3329231582,889.370731362,902.9833589292,2250551805.58,1.56252388638821,-0.0241227920688658
2025-09-10,880.0149914617,906.1226452425,877.5119986306,893.5666147462,2868650920.03,3.25115445640055,-0.0104832379406705
2025-09-09,878.275969454,884.2358823372,871.8602404902,880.0149914617,1795168602.86,1.40908350876247,-0.0152819435775937
2025-09-08,880.6130123762,885.2317988837,872.0386404579,878.275969454,2289021738.3,1.49817890950762,-0.00197808282405454
2025-09-07,861.7720931047,882.885792113,861.274522084,880.6130123762,1996378715.92,2.50777092945088,0.00265740967355832
2025-09-06,849.9792539999,864.499139246,849.5745910067,861.7720931047,1992250771.12,1.75587206029641,-0.0216274273729189
2025-09-05,843.802978995,857.2246316724,843.746512416,849.9792539999,2025139739.15,1.59730643194138,-0.0137789004280986
2025-09-04,855.2588760273,856.9368285745,841.8808107011,843.802978995,1915009279.65,1.76040474941758,-0.00729291199202908
2025-09-03,851.7772024946,863.4725109174,849.1579676395,855.2587825228,1915348779.83,1.68055017626404,0.0134850626233272
2025-09-02,845.8263066502,856.4644024772,841.6126160732,851.7772024946,2385434735.74,1.75589081200593,-0.0040790995459643
2025-09-01,857.812640994,866.9738850852,840.8975330092,845.8263066502,2756614903.04,3.03986568043387,-0.00701096597410178
2025-08-31,862.4040071568,867.5966949388,857.3178268456,857.8167869677,1741117798.01,1.19188547454547,0.0140765144446409
2025-08-30,863.2821905286,863.644761597,852.8187304722,862.4040071568,2030968354.74,1.25405472782556,0.00533330497812656
2025-08-29,874.3545411659,876.8477242304,851.3141753907,863.2765309265,2614507747.54,2.92027405789561,0.00101122290574196
2025-08-28,855.6463028526,878.8086202692,851.898595762,874.3660058257,2744315946.93,3.14499395573684,0.0127639893957605
2025-08-27,863.6304692128,866.9847660252,853.8656540776,855.6463028526,2391188252.37,1.5190654354238,-0.0216419658130782
2025-08-26,840.1709935264,867.712843258,832.7194465383,863.6304692128,2609863400.41,4.16503271230828,0.00928788649496148
2025-08-25,876.0801975277,879.9407289511,835.2559763714,840.1719133456,3300479072.44,5.10053220079628,-0.0275384500025719
2025-08-24,880.05337008,885.5560204425,860.0352396731,876.0801975277,2909070733.53,2.89991285040815,0.0418511067927527
2025-08-23,898.7745184365,899.3594076226,876.5121720063,880.0461131611,2470653598.23,2.54204309842304,0.00451667098365327
2025-08-22,839.040814585,899.7001106137,839.040814585,898.7745184365,3534039226.36,7.22960015463643,0.0210578818413047
2025-08-21,869.1038915511,882.5895242088,834.0795749094,839.040814585,2848998238.72,5.58160534902493,-0.068772837271684
2025-08-20,823.5659413057,880.3314943789,819.3299027711,869.1038915511,3612563758.21,7.40700756894908,0.0352033191243093
2025-08-19,847.4178889735,851.9415808651,823.3567120705,823.5659413057,2718797058.86,3.3731726892414,-0.0538190502555107
2025-08-18,856.4033417148,858.3074426443,826.5350166448,847.4178889735,2765082387.86,3.70998388865242,0.0285503275366734
2025-08-17,839.3968180104,863.3430800531,839.1815506171,856.4029605198,2286889646.14,2.8784394838748,0.0105470652514548
2025-08-16,827.2891910306,839.5164878769,826.6146591198,839.3980807239,1960223182.93,1.55953068128782,-0.0200559492341581
2025-08-15,840.9309510302,853.4983248063,813.8512718267,827.2891910306,3843113557.21,4.71466211714881,-0.0145307436568487
2025-08-14,849.0054822363,868.6798379048,826.0021931268,840.9309510302,4687490470.85,5.02678082426348,0.0163552324355889
2025-08-13,832.9265569703,857.7623972914,829.0764653171,849.0054822363,3364649534.28,3.44399295883213,0.00955609038715899
2025-08-12,806.7435644287,838.8615188258,798.6620460838,832.9265569703,2889217820.41,4.98293069997621,-0.0191201721995595
2025-08-11,805.8734657196,826.5098442149,793.3786789066,806.7302158988,2805693912.15,4.11121183630431,-0.0319561639580392
2025-08-10,799.0867592604,815.0725332815,796.2681842174,805.8734657196,2090904941.4,2.35322996485445,-0.00106256765946355
2025-08-09,793.4395664435,818.5120648395,793.1973459442,799.0867592604,2215143663.53,3.1905037215084,-0.00845721508212982
2025-08-08,788.1965133893,797.8942284895,781.4666432382,793.4395664435,2429517921.96,2.0841991777736,-0.00709214836352601
2025-08-07,769.8478198193,788.1963764923,765.3430790257,788.1963764923,2162190917.38,2.96854740355882,-0.00663010875724268
2025-08-06,754.8510118712,774.8028573378,747.7263984099,769.8478198193,1969112523.78,3.58699379110325,-0.0235544088403792
2025-08-05,769.0582929574,769.1633897229,746.6951800006,754.8510118712,1951120761.93,2.92152232516717,-0.0196724642108066
2025-08-04,751.5597960279,769.5585467656,750.8377155802,769.0590803874,1940596416.34,2.49093036699705,0.0186473996005194
2025-08-03,736.6464029325,755.1250563455,732.3884812733,751.5609910166,1761506433.45,3.08649780704669,-0.0230154291692397
2025-08-02,757.2212419843,769.5610267857,732.5317179393,736.6464029325,2181365266.46,4.89015716851321,-0.0200443668032975
2025-08-01,783.6646867436,794.8995587381,746.3453095481,757.1865793809,3061372565.11,6.19579394240155,0.0275016970358681
2025-07-31,793.1448192044,813.0089319738,782.8258914936,783.6668200532,2581137230.33,3.80548920567577,0.0343742604314716
2025-07-30,804.8989373149,810.4419544958,771.1812986949,793.1448192044,2836541070.84,4.87771246560115,0.012021871307784
2025-07-29,822.0791849216,834.4614302677,800.6428379197,804.8989373149,3097306022.12,4.11378769445735,0.0147108989200628
2025-07-28,843.2619850359,859.5628692879,821.6816077282,822.0185307901,3448410232.68,4.49222925163492,0.0210462125132516
2025-07-27,793.2825968894,846.2210746604,792.6633056615,843.2619850359,2914460886.56,6.75141106194808,0.0255147484078693
2025-07-26,785.6064558224,797.1966898707,778.9398025914,793.2825968894,1760509145.25,2.3239227661626,-0.0610981642986728
2025-07-25,771.2400177903,785.6441120003,753.6062065844,785.6064558224,2536046505.64,4.15407715845615,-0.00972354774851336
2025-07-24,776.6745304898,785.4175501484,745.3941287642,771.2400177903,2833667773.01,5.15317804472869,-0.0184563424646953
2025-07-23,786.14116829,809.3135728705,753.7788632606,776.6404494574,3987433985.32,7.06421592583659,0.00697786902012076
2025-07-22,766.7839254036,787.2482042299,746.1088454777,786.14116829,3009453882.65,5.36518273130806,0.0121588784663809
2025-07-21,757.7399121643,780.9654117246,747.5570645828,766.7839254036,2776231460.71,4.408946474309,-0.0249313319921693
2025-07-20,733.5290470752,760.4405051385,732.3448788133,757.7399121643,2353254456.07,3.83019955886214,-0.0118648447645313
2025-07-19,730.2607805775,742.3317621357,721.0870538759,733.5290470752,2067691091.3,2.90919474588235,-0.0324730055213296
2025-07-18,721.2119613983,763.0548377954,720.2356016758,730.2164004477,3407382998.83,5.93712229017683,-0.00452626826426528
2025-07-17,708.126072343,726.6606493446,707.8897556269,721.2119613983,2877681452.56,2.65078415423854,-0.0124078525800702
2025-07-16,689.9211490546,714.7908917895,685.676125572,708.126072343,2298649454.38,4.22001358523304,-0.0183109304799505
2025-07-15,689.4167241122,692.94317101,675.8766999734,689.9211490546,2167202398.65,2.47549420251988,-0.0260448317937607
2025-07-14,692.2304085423,706.7133422935,686.8288816036,689.4167241122,2362276525.56,2.87252054294648,-0.000731401601739456
2025-07-13,685.7779149141,694.0123112576,685.4672270218,692.2304085423,1631603868.92,1.24604249421919,0.00407294779290712
2025-07-12,689.8733405031,696.9548827867,680.401612315,685.7779149141,1715321874.06,2.39946516263816,-0.00936502440115916
2025-07-11,685.660736411,696.8694827469,683.8527272634,689.8733405031,2327541747.68,1.8984250945496,0.00595418013425508
2025-07-10,669.1525108219,687.3542245319,668.0310947037,685.660736411,2023565747.87,2.8877019088617,-0.00612506419570735
2025-07-09,660.7628950885,670.7850932897,659.5992486507,669.1525108219,1667011676.9,1.69286815620931,-0.0243709495662729
2025-07-08,661.0180847877,662.4974202565,657.5650920717,660.7628950885,1517607541.52,0.746171443461221,-0.0126169333612811
2025-07-07,663.0889838829,663.2283265111,657.1060926292,661.0181839108,1524912344.69,0.923289940069518,0.000386280042179443
2025-07-06,656.1429655003,664.6273591225,653.8736529332,663.0889838829,1387600565.34,1.63892730010456,0.00312784600938709
2025-07-05,653.7394887223,656.6618843197,652.3401544881,656.1428984849,1193229341.57,0.661078289770533,-0.0105305969031626
2025-07-04,663.3231329955,664.0619731254,650.7118465713,653.7394887223,1379813702.54,2.01261284131794,-0.00366966146454306
2025-07-03,660.0572801046,664.387667345,657.2025591053,663.3231329955,1512518611.9,1.08855828975348,0.0145533147248553
2025-07-02,646.3979613312,664.7878025552,644.8728142492,660.0572801046,1576434816.23,3.08091756121674,-0.0049356322465961
2025-07-01,657.0258091064,658.9859401387,644.67249468,646.3979613312,1382771755.38,2.17852103529499,-0.0209112659711561
2025-06-30,655.0362182483,659.8912568443,651.8738323142,657.0253460439,1487336817.28,1.22396660012789,0.0163072428731814
2025-06-29,648.7504152563,655.6026637182,647.273329949,655.0362182483,1284469590.11,1.28390419078335,-0.00303206705179537
2025-06-28,646.1536526313,649.16613821,644.5742049047,648.7504152563,1185616314.78,0.710656557708915,-0.00964245457543456
2025-06-27,642.4138744995,647.4111392218,640.548027154,646.1536526313,1358247058.16,1.06833185586893,-0.00401074669603041
2025-06-26,645.9231617395,649.984112951,641.8189067269,642.4142587645,1439442979.27,1.26411417143036,-0.00580396940020744
2025-06-25,643.7372115011,650.2682005131,642.5645758942,645.9231617395,1653677160.79,1.19670332571522,0.00544719356198886
2025-06-24,641.2962327453,644.2817371429,636.9046297239,643.7371597859,1498769929.06,1.15034317095855,-0.00339004621705463
2025-06-23,615.9945725071,642.7957694797,615.5883799599,641.2962327453,1783710380.46,4.41682292898554,-0.00379901408089633
2025-06-22,628.7477270784,635.1699288628,602.7050549369,615.9946342319,1895564159.82,5.16341809723186,-0.0402532389013937
2025-06-21,641.7843937698,644.9034650506,624.7101116178,628.7478881021,1486820787.99,3.14643883971462,0.0204921096918858
2025-06-20,644.6846965901,649.596754628,638.6568372901,641.7843937698,1614121224.67,1.69694075193097,0.0205220495101743
2025-06-19,644.8067931405,646.4259045015,639.0229770971,644.6807235436,1374982734.36,1.14808458644556,0.0045027799485835
2025-06-18,648.5108327067,653.4296730973,637.9425576394,644.8067931405,1667361897.85,2.38810435798909,0.00019553442072251
2025-06-17,650.9662027652,659.0388362012,640.8545601994,648.5108327067,1784039065.32,2.79342858731468,0.00572798146342279
2025-06-16,648.2817744867,659.2434248904,646.8133083826,650.9617427747,1588063609.47,1.91739410191533,0.00377216575471895
2025-06-15,645.9123812672,651.7022209632,642.9980060292,648.2807444576,1352632284.83,1.34758446910762,-0.00412702347521332
2025-06-14,655.2624074811,655.4783705597,639.6327324821,645.9127692167,1337524307.2,2.41821259646382,-0.00365938765473039
2025-06-13,656.2520049284,659.3117781007,641.3123023714,655.2557567589,1964558213.41,2.74276887447587,0.0143611652638826
2025-06-12,667.6690421463,669.5156625056,652.789714176,656.2438359737,1695465664.9,2.5051256346756,0.00150679330321157
2025-06-11,673.6104679522,673.9506135934,663.1364409437,667.6690421463,1778663530.69,1.6054044828869,0.0172601838142645
2025-06-10,665.9545955972,673.6307108321,657.6258405401,673.6104679522,1849736871.51,2.40329752175486,0.00885939824244808
2025-06-09,652.1478090014,667.7134757409,648.5833074737,665.9540142019,1629752669.7,2.93340988088161,-0.0114313827048642
2025-06-08,651.1504384993,656.2776832023,646.931290024,652.1478090014,1385072457.51,1.43536618048519,-0.0209493832553145
2025-06-07,643.4424612914,653.8912017588,640.949053237,651.1504384993,1468009270.1,2.01139174058001,-0.00153053331992137
2025-06-06,634.0519989555,651.3796403769,631.1067349153,643.4341925781,1728825228.63,3.19735691946346,-0.011920946865474
2025-06-05,663.7078657123,670.5805621262,626.6804148116,634.0535938327,1987901561.82,6.61437803927271,-0.0146862732472055
2025-06-04,661.69900108,671.9303796891,661.3744437521,663.7063030245,1561308739.66,1.59527759899457,0.0457062531806107
2025-06-03,666.5907447993,672.7042054274,658.5495437737,661.6988978498,1696519631.33,2.12344107147209,-0.00302912152193269
2025-06-02,660.9854485184,666.994904148,650.4496832214,666.5907405715,1782539875.07,2.5031142461133,0.00736565986301052
2025-06-01,658.4995935656,662.3483199963,648.2598158725,660.9917354659,1468711164.71,2.13948562177761,-0.00843493854914712
2025-05-31,655.5108711861,661.3086565231,646.9629427433,658.5012788168,1478599982.75,2.18847839301924,-0.00377487349988215
2025-05-30,675.2001951639,678.1555658766,654.6506310987,655.4821836386,1904377879.72,3.48118009240123,-0.00459534016576946
2025-05-29,687.4058180696,690.8436823049,673.9274319039,675.172202221,1938258666.7,2.46088263385737,0.0295966497073028
2025-05-28,687.1602250983,688.9775914678,680.6652551618,687.4055051259,1759924602.27,1.2096649372875,0.0179566002665439
2025-05-27,674.3926559672,695.8683994493,667.2309731843,687.1595019264,2019130226.05,4.24640244990937,-0.000357936075579879
2025-05-26,669.9174772065,677.6790561548,668.8999231124,674.3926559672,1568627597.63,1.31047977416686,-0.0187539200288294
2025-05-25,668.3065071523,671.4579729545,658.1526733618,669.9168593867,1591152957.74,1.9908978066658,-0.00665890268246017
2025-05-24,656.2304359371,676.8642980377,656.1278050886,668.3065071523,1475660792.28,3.15994074847934,-0.00240670287480782
2025-05-23,686.2513986873,690.9200608425,654.8810429021,656.2316695695,1996132529.36,5.2515766101661,-0.0182330299115785
2025-05-22,673.1505061174,688.0584120158,673.1313853611,686.2356649468,2248278627.43,2.21748725122352,0.0447072222079967
2025-05-21,650.3308072366,677.0289944808,649.1345336594,673.1486244986,2377493291,4.28927255344549,-0.0192549595962221
2025-05-20,649.8463868276,653.4020813661,641.1644501317,650.3308072366,1512635651.56,1.88315754037523,-0.0344849764061834
2025-05-19,652.1164075738,652.9885922601,634.1826630447,649.8529118094,1595233688.42,2.88383009490091,-0.000735119878400248
2025-05-18,639.61890017,654.7149464657,635.4116860754,652.1643234008,1592388677.86,3.017931519092,0.00355051216997193
2025-05-17,646.3213680808,646.7220206739,635.484892695,639.61890017,1449713511.76,1.73862857300662,-0.0194240294207448
2025-05-16,651.2623262639,659.6885949917,644.3860467345,646.3213680808,1634445684.85,2.34967502956699,0.0104243233852452
2025-05-15,652.5711571056,660.2804836585,643.459396176,651.2642049939,1888457575.92,2.577663339751,0.00761855082770868
2025-05-14,665.6120096904,665.6529493286,648.1204567736,652.5710560955,1876674691.63,2.63404089766273,0.00200462677799162
2025-05-13,660.4843273304,670.8954914813,641.6828804867,665.5705302049,2108811439.82,4.42290752192016,0.0197245814947875
2025-05-12,650.6254375226,690.3782337917,648.9622887026,660.4843273304,2609669555.66,6.36555884547036,-0.00767121780541036
2025-05-11,663.6165413334,667.6354949415,648.8480801301,650.6254375226,1906600802.36,2.8310648757565,-0.0150392833537962
2025-05-10,666.8892794009,677.3534042209,649.3595034418,663.6172790363,2282413255.59,4.19768343018623,0.0197714844739707
2025-05-09,628.6528935217,667.8003422778,623.8835142841,666.8784747646,2418287834.84,6.98586269883829,0.00490223625298647
2025-05-08,603.2793910324,628.6717662388,601.0078705513,628.663480205,2061341460.76,4.58558606488421,-0.0590117266514714
2025-05-07,602.4738589098,608.9858345375,598.2972552984,603.2796699135,1537003234.09,1.77411502275656,-0.0412152191684063
2025-05-06,597.6897480606,602.968613417,593.5989744841,602.4738589098,1594251779.79,1.56764257096643,-0.00133661001921848
2025-05-05,585.9950604109,599.8522633308,584.6096729457,597.6897480606,1465943685.19,2.60114656502598,-0.0079724733550659
2025-05-04,599.3313659517,600.4434898706,585.3081127561,585.9950604109,1306600030.1,2.52537710761493,-0.0197604431583436
2025-05-03,601.1643770515,601.2944631128,595.5932131919,599.3313659517,1221915135.87,0.94836789046994,0.0225032835327772
2025-05-02,599.9290331179,603.505050109,595.8296680389,601.1641727857,1444818830.53,1.27938166789664,0.00305341952361093
2025-05-01,599.6871810255,605.1372565266,598.4885698015,599.9182382536,1406049035.15,1.10869248759501,-0.00207468691166746
2025-04-30,601.0189634465,604.4778505178,592.4177609644,599.6816926576,1504095221.75,2.00660715998747,-0.000394374145864518
2025-04-29,606.3649829394,610.6404408178,598.6603033579,601.0290201203,1587553456.35,1.97573042589389,0.00224421755190107
2025-04-28,603.6246166373,608.1511962362,598.9936956441,606.3649829394,1478956158.26,1.51708534405291,0.0088388670891657
2025-04-27,607.7041182727,608.5829508266,597.9349885357,603.6184824469,1452152302.77,1.75216227284508,-0.00453974006754265
2025-04-26,600.1918860955,609.1361140631,600.0881924652,607.7041182727,1507509249.62,1.50750481762766,0.00674576915607705
2025-04-25,601.7152848842,610.1796090591,597.7703062809,600.1810341821,1735398070.85,2.06232134864054,-0.0124567825934507
2025-04-24,605.8150113984,606.7443431742,594.3950631,601.7158025088,1573943360.88,2.03845725870909,0.00255391164042251
2025-04-23,618.8269614631,619.8624932918,601.9541404517,605.8150113984,1834047718.81,2.89391929494459,0.00678943276468047
2025-04-22,597.4171659873,618.9900680868,595.8809528387,618.8269614631,1734142940.56,3.86817061239102,0.0212510105620058
2025-04-21,592.9724084166,607.8202656748,592.6761466511,597.4141604923,1430343137.41,2.55393316935926,-0.0352150792737591
2025-04-20,591.7768007346,595.154108068,587.7653811753,592.9724084166,1307477244.96,1.2485665006685,-0.00746273993011126
2025-04-19,591.7638578722,594.1421704648,587.9763699825,591.7768007346,1227124904.03,1.04193596825434,-0.00201833110102978
2025-04-18,590.1621581782,595.7663408666,587.2661110405,591.7638578722,1418376835.17,1.44032105554509,-2.18714284230259e-05
2025-04-17,582.8061902824,592.8593397556,581.2038316248,590.1621581782,1401643769.5,1.99989436027648,-0.00271032307054142
2025-04-16,579.6860747471,585.4108133307,576.459208028,582.8061902824,1435912484.46,1.5442160322042,-0.0125426476182753
2025-04-15,584.3346731755,590.5156931115,579.640078955,579.6860266797,1329270099.09,1.86119610143921,-0.00536807223269875
2025-04-14,584.0425034053,592.5643913732,583.3970122219,584.3351895695,1359554983.81,1.56964246571935,0.00798814926566926
2025-04-13,597.1232049419,597.5099216193,580.8244934004,584.0425034053,1318461096.15,2.79430242884691,-0.000501012937994538
2025-04-12,586.0890095776,600.0559013281,583.9795113895,597.1230687081,1331878416.09,2.74299460933186,0.0221494774037883
2025-04-11,577.4059580358,589.8585141589,575.7572350401,586.0890095776,1369541748.4,2.44217762607945,-0.0186515658677902
2025-04-10,582.3781994027,582.3907596476,567.2200691191,577.4059580358,1731740429.21,2.60495508658453,-0.014926085612001
2025-04-09,553.4673769785,585.603681367,534.8805774236,582.3693505311,1963610004.61,9.16460591052513,0.00855928344164969
2025-04-08,554.4859174323,564.9382257732,548.1412158144,553.4673769785,1676208164.7,3.02929424007434,-0.0509020584523636
2025-04-07,554.594890915,564.7923891275,522.7157500457,554.4833902724,2852045941.64,7.5869142992608,0.00183404102190998
2025-04-06,593.1388156599,593.4614890332,545.3226684008,554.594890915,1679604717.21,8.11594509774965,0.000201069022569556
2025-04-05,597.5792977105,598.5463343875,589.9329640937,593.1148676703,1008300250.53,1.44137695646425,0.0671501653186137
2025-04-04,592.1237342901,599.4798404248,585.35395262,597.5794175402,1520730677.32,2.38563107451446,0.00749910509845897
2025-04-03,590.6375695155,609.344676823,579.444096489,592.124477523,2067033502.3,5.0624243829473,-0.00917031249099765
2025-04-02,611.2971245063,611.518205433,585.1218958803,590.6375695155,1835749587.09,4.31808174691127,-0.00251429912642021
2025-04-01,605.0728067643,618.1237670544,604.7547793535,611.2971245063,2091803390.82,2.20948413999834,0.0343805533833024
2025-03-31,601.8302041726,608.5010820059,588.0861583863,605.0728067643,1538796117.85,3.3921400883604,-0.0102343405746952
2025-03-30,603.1913696901,612.7893944573,594.2143314583,601.8302041726,1204098084.71,3.07946431802286,-0.00537343989453198
2025-03-29,619.474618619,623.2123993692,598.2187860483,603.2378574155,1367332800.05,4.03464687166983,0.00233622303670522
2025-03-28,637.2064472658,637.2418539795,615.9251381531,619.4748898083,1608298525.92,3.34533900557163,0.0265605915589191
2025-03-27,617.8167964987,641.4896148848,617.6778017688,637.2069513443,2441273621.71,3.85418675098291,0.0282223199290028
2025-03-26,629.9423864588,634.0476786359,615.8455327836,617.8167964987,1600178624.15,2.889493744757,-0.0309025194656556
2025-03-25,636.6449615261,644.8742809326,627.4440773736,629.942854361,2238118521.95,2.73782164508427,0.0194371401939586
2025-03-24,623.3495102319,639.0226101534,619.0501744842,636.6445415871,1788439257.26,3.20405091226747,0.0105823724269216
2025-03-23,626.5743930407,628.965656577,619.8584465398,623.3495102319,1222239081.29,1.4534922171019,-0.0211041072473872
2025-03-22,634.5969912191,635.7654738035,624.1966947708,626.5743930407,1182741850.55,1.82301195763245,0.00516013807897586
2025-03-21,629.9424353129,637.1900382822,625.8570806561,634.6077612284,1472201311.13,1.79904654628812,0.0127395980188094
2025-03-20,619.2509588118,637.2163794828,616.9637349526,629.9424353129,2327219767.87,3.27050676983369,-0.00737866649359553
2025-03-19,628.1344543026,628.1376520841,605.6179206542,619.2574920522,2006233745.57,3.5851769116698,-0.0171072758048139
2025-03-18,631.3464774089,642.8888524609,622.4001316405,628.1344543026,2175151766.93,3.24524196357085,0.0142330758733609
2025-03-17,602.2096319772,643.0403567463,602.2096319772,631.3626340476,2488514983.95,6.7801513959587,0.00512615208701916
2025-03-16,619.4927077889,621.361495842,593.9570709719,602.2166303724,1437680152.11,4.42368804758206,-0.0472631631523353
2025-03-15,587.1140919616,619.499516363,587.0840009233,619.4861122847,1403335470.31,5.52116119907749,0.0282730515035068
2025-03-14,579.218802085,589.1631792865,577.246499378,587.1363142758,1535548121.69,2.05737104279141,-0.0536332683947069
2025-03-13,569.8948406689,603.4050147935,568.1260113434,579.218802085,2402408413.53,6.19044092567886,-0.0135767120957286
2025-03-12,551.4745292766,574.4215666832,545.2668271002,569.8948406689,1792696031.23,5.28668833014717,-0.0162284489543003
2025-03-11,532.1062228549,565.1581921065,509.8356992283,551.4745292766,2438043846.4,10.3968889108981,-0.0328562005752229
2025-03-10,554.5804630141,572.0503701607,524.996117895,532.1219117703,1896805158.17,8.48465739488261,-0.0357230326263744
2025-03-09,593.0823750614,593.0997565991,551.1481205391,554.5804630141,1540503120,7.07349228775462,0.0413392848437892
2025-03-08,593.9637304976,601.6479078489,591.7101805615,593.0808747097,1147671365.3,1.67312022218504,0.067118866612442
2025-03-07,596.723715839,609.4311345919,579.3677898604,593.9633787084,1866542048.45,5.03806769087946,0.001486893447737
2025-03-06,597.9758271336,612.0313309815,589.8913675446,596.7237297152,1621101888.19,3.70248468788914,0.00463657653199068
2025-03-05,583.5860123989,604.5371502614,581.3215192345,597.9758271336,1534770591.45,3.97809929190548,0.00209608829208197
2025-03-04,575.1699964002,587.8701865699,551.6925094872,583.5868285963,1969539537.57,6.28991034113814,-0.0243570831179891
2025-03-03,622.9360885707,623.2995347532,568.5407294193,575.1699964002,2161303025.56,8.7904371473391,-0.0145276041460045
2025-03-02,607.5109234579,634.5426605805,602.6329838479,622.9360885707,2130538305.32,5.25252723868285,0.0797782839451067
2025-03-01,587.4458120149,608.8959366428,586.5928577492,607.5115485628,1694454520.96,3.7966189284935,-0.0250727419472732
2025-02-28,605.123629868,605.401272149,559.9704890171,587.4515717698,2166029990.03,7.50768618006375,-0.0335773734233715
