"Date","Open","High","Low","Close","Volume","Volatility","LogReturn"
2025-03-15,1909.5281040834,1955.2383657619,1904.9657496776,1937.3946766174,6456484590.53,2.63272459707691,0.0261253464679037
2025-03-14,1862.9979774279,1945.0914456822,1861.1059079287,1909.4675210747,12122715282.13,4.5080852889305,-0.0145197018990526
2025-03-13,1909.0154311269,1919.6882440931,1823.5254513829,1862.9696474371,17977225564.11,5.0372978207638,-0.0246526192307579
2025-03-12,1919.6647848332,1954.5711142399,1832.0190276304,1908.9826851467,22898872950.77,6.38403577425361,0.0243986754030683
2025-03-11,1859.7776755424,1961.797777114,1760.9417913836,1919.8449490468,30898385862.7,10.7999998264212,0.00567395248847635
2025-03-10,2015.4304177963,2150.7062873051,1812.7668746905,1861.1513909157,35005066441.55,16.7676050550089,-0.0310491034932507
2025-03-09,2201.7086640568,2210.3136151092,1991.1934490119,2015.5091088434,16103964993.72,9.95227795913543,0.0796764993805192
2025-03-08,2139.7978520685,2232.3271588921,2107.7279967202,2201.5102217124,10533204814.2,5.82294080029349,0.0882717663088242
2025-03-07,2202.4981831134,2254.2325328969,2103.4727004982,2138.9874273084,22425792863.03,6.84494695862084,-0.0288110370232646
2025-03-06,2241.9065602636,2319.3961490391,2177.6768972608,2202.4768379958,18509069101.5,6.3213719202301,0.029250010292631
2025-03-05,2169.9867232695,2272.7972549273,2156.0994383452,2241.9773218864,22105432726.58,5.37781246911375,0.0177756469328756
2025-03-04,2145.6529493211,2220.3585208568,1996.7675487924,2170.015168597,33935738380.02,10.4206494407749,-0.0326240518075123
2025-03-03,2519.530960837,2522.3166107566,2097.0762840734,2145.5738939222,31473561910.03,16.8777575387259,-0.0113270914557591
2025-03-02,2216.5217501798,2548.8118448763,2175.3215669952,2519.6944727218,34854193845.11,16.8502870703075,0.160730586980593
2025-03-01,2237.9421065758,2279.8731430896,2144.0900574163,2216.6433281519,16135258238.92,6.06731895674714,-0.128143615898689
2025-02-28,2305.560103006,2310.9492015051,2076.1698644908,2237.9052417047,35737904666.91,10.1831800744727,0.00954623108787445
2025-02-27,2331.5102477674,2378.0873196872,2230.4483376131,2305.4843934633,24286213447.07,6.33233253919751,0.0297505349995184
2025-02-26,2493.381561102,2503.4222049707,2255.0548728937,2331.4526094027,28815111322.9,9.96106396035226,0.0112007074547247
2025-02-25,2514.2110107832,2529.6690961025,2326.6321339592,2493.592433124,40044790246.26,8.07557365998696,0.0672329041145527
2025-02-24,2820.4563582902,2839.0100874571,2478.8993296499,2513.8211930964,29127380459.41,12.7678188229618,0.00807956822653377
2025-02-23,2764.0310516293,2850.6104583106,2746.7736322033,2821.3102005204,20493767269.49,3.75671706170202,0.115397403991627
2025-02-22,2660.0357886077,2797.0578254615,2653.8675001682,2764.0293093467,16403164396.91,5.38302251069517,-0.0205118773561219
2025-02-21,2740.0221610783,2842.827045024,2616.919474609,2659.6555266804,31441524620.79,8.24473515667103,-0.0384928966500304
2025-02-20,2715.6826750023,2770.0304289613,2708.2159584491,2740.3865429063,15917259320.11,2.27620373621699,0.029902371343737
2025-02-19,2669.2133059543,2735.9176615063,2656.3756964386,2715.7709077319,15272401902.95,2.97997784179569,-0.00902312750592493
2025-02-18,2743.022951119,2754.6768040462,2606.9003104344,2669.3387495962,23004152927.66,5.38735899207533,-0.0172450745851824
2025-02-17,2663.2294764262,2848.7842279959,2640.1820642565,2743.1997499049,24170425078.31,7.8326770406328,0.0272942485852035
2025-02-16,2693.5623832114,2724.09637428,2655.2975549889,2663.3158479393,10593602116.57,2.55419439029566,-0.0295531251382375
2025-02-15,2726.074681712,2738.6811731312,2668.5316681696,2693.5597988453,10803019356.54,2.57327891389775,0.0112917582005236
2025-02-14,2675.9395139342,2790.0236747888,2666.2680202999,2726.0916324155,17732289901.14,4.62475529975462,0.0120052828886434
2025-02-13,2737.028655675,2756.4433329237,2615.6676678024,2675.9025200229,19481004624.97,5.14337563946995,-0.0185822328410845
2025-02-12,2602.8281094306,2794.8673942088,2551.1746066302,2736.9020036463,26919387954.35,9.36261548335248,0.0225399110158744
2025-02-11,2661.315754875,2724.9023095725,2565.397275361,2602.7820070465,21156550491.95,5.99346522182941,-0.0502457494304274
2025-02-10,2628.6502482734,2692.8086863671,2564.0185430528,2661.1668048351,19414208112.74,4.89947810283603,0.0221837993570038
2025-02-09,2632.5781153429,2695.2224396452,2530.4358200444,2628.7211134175,17517088275.7,6.25951490823422,-0.0122672157895778
2025-02-08,2623.0018923393,2665.4845163946,2591.7785058427,2632.308332463,17059263074.01,2.8099869377588,0.00136369493397392
2025-02-07,2688.897410239,2798.0288447888,2564.9681842454,2622.2111776681,29526663418.39,8.66751775861485,-0.00384323141391096
2025-02-06,2787.6586259853,2857.1419983154,2662.445884065,2688.4008590972,29500645692.02,6.9842165190361,0.0249286178904411
2025-02-05,2735.2257599192,2824.4002452398,2701.1049959141,2787.7789694742,31960764447.39,4.50768090635934,0.0362986698431511
2025-02-04,2883.8184480283,2888.249973705,2636.1657920424,2735.0512076664,48795275984.79,8.74133327758385,-0.0190950517195878
2025-02-03,2868.0786325622,2919.4772778708,2159.2805472236,2884.5666311078,92453553253.49,26.5054354513313,0.0532245153617925
2025-02-02,3118.6116927808,3161.8942509515,2755.4747161084,2868.6928684244,42060930305.44,13.0320660242476,-0.0055181946738081
2025-02-01,3298.8223501537,3329.6551659404,3103.9189869704,3118.3286253641,19917507078.5,6.84293226519101,0.083440681803574
2025-01-31,3247.8671705984,3437.5689837467,3214.9355101578,3298.2651884844,30128115902.13,6.85475919718358,0.0560994684984237
2025-01-30,3113.2899117718,3282.9862695081,3093.1238207439,3247.7799513503,19958405782.39,6.09845064689616,-0.0154249587483655
2025-01-29,3076.380017521,3177.9805623929,3055.1815883672,3112.998910374,22727786058.31,3.99167116306565,-0.0423851296008664
2025-01-28,3179.0869218388,3222.7374082538,3040.0923133513,3077.1126333315,20718206193.57,5.74520607309651,-0.0115948408474207
2025-01-27,3235.8552197218,3250.3965059762,3024.091649225,3178.9205191584,39412486481.55,6.99366446842008,0.0325499791909802
2025-01-26,3317.2915898188,3359.3124804246,3233.9221508927,3236.1341830842,14471528756.78,3.77990074543761,0.0178377842824222
2025-01-25,3309.7117569653,3349.2983595287,3270.2731113874,3317.2695057658,13744316078.39,2.38767765727608,0.0247625424573723
2025-01-24,3334.8083465932,3424.8998535904,3277.3231574435,3309.554998792,25578325670.73,4.42534265267936,-0.00232826762000826
2025-01-23,3240.4753073635,3346.7325186278,3184.0667965696,3334.7142017869,32419520084.49,5.01981057188019,0.00757324018145766
2025-01-22,3327.2374136111,3364.7460014243,3223.3859900143,3240.2245269346,22171220980.66,4.24857002484172,-0.0287443532399827
2025-01-21,3278.4361082006,3365.7781281242,3202.4925822768,3327.4062612887,32804001145.6,4.98059258922148,0.026550474138018
2025-01-20,3208.9338275588,3444.2827459666,3147.5229798998,3278.0353650873,52383187335.91,9.24792413973088,-0.0149488310971577
2025-01-19,3305.3979695991,3444.2066474488,3127.6230137731,3208.9643743573,57242875398.88,9.57777661229995,-0.0212960086041427
2025-01-18,3473.5637639912,3493.060140111,3228.3336912167,3305.7895906773,32420094038.2,7.62117717943151,0.0297270924136761
2025-01-17,3308.1910716378,3525.5433592391,3307.3109709423,3474.107275649,28200207229.11,6.59672865233744,0.0496621942285067
2025-01-16,3450.305230733,3458.180650757,3265.6758172563,3308.3452690441,26395516474.98,5.57935662578477,-0.0488894012485641
2025-01-15,3223.6846886379,3473.1015449816,3186.1398329913,3450.5376123693,25991614660.71,8.90166811294282,0.0420819029051938
2025-01-14,3135.6702801681,3254.7515220954,3126.8060094801,3223.6846292978,22847737223.63,4.08032417899631,-0.0680050484123367
2025-01-13,3266.0953628314,3335.1935020261,2920.5927049425,3135.4997200989,39911742769.2,12.6940811894782,-0.0277364384304857
2025-01-12,3282.1504541993,3298.0183618609,3224.5104778881,3265.9511514899,11647743556.47,2.23962566611629,0.0407624760259733
2025-01-11,3267.5225598779,3317.6541897689,3219.6988283325,3282.2177217399,11772144560.87,2.99784805280917,0.0049682908382831
2025-01-10,3219.496658042,3320.5005471421,3196.1103062498,3267.4900400932,26503845189.53,3.86365491579514,-0.00449721025865202
2025-01-09,3326.359608307,3355.8622246894,3159.3840691968,3219.4307348981,28815726275.84,5.90670217982237,-0.0148175648153952
2025-01-08,3381.6155298419,3413.682862577,3209.2146838422,3326.3292760284,34337730881.99,6.04646438752188,0.0326648229576261
2025-01-07,3688.3413573129,3701.1069163677,3358.0897774991,3381.5773155737,32235312545.23,9.30003775785279,0.0164728855743324
2025-01-06,3634.1137836192,3743.941767051,3611.2144289023,3688.6113395,23973574043.13,3.6522614879856,0.0869077944087451
2025-01-05,3657.7430587801,3673.813081444,3594.6168939247,3634.1036630331,12830306907.97,2.16516541065388,-0.0148875610203909
2025-01-04,3605.2007811691,3669.1967018081,3574.326983632,3657.7066852496,16060610758.64,2.6314683684645,0.00647386685185225
2025-01-03,3451.6808770033,3627.0556989718,3421.831557405,3605.0096583348,21877299254.73,5.94562906826349,-0.0145119124118391
2025-01-02,3353.4120591529,3493.4481681892,3348.3520908539,3451.3926926647,22243574697.77,4.32681921505204,-0.0435466212630047
2025-01-01,3332.4064147574,3366.5314942084,3310.2557667749,3353.5041743827,14195410493.37,1.68874142074285,-0.0287720072793078
2024-12-31,3356.3948050737,3444.3966344966,3311.412658042,3332.5317212232,20845452085.23,3.9621076833266,-0.00627352956867711
2024-12-30,3349.5859346876,3428.5274047258,3298.8045578913,3356.3926991904,26981583962.32,3.87280247063129,0.00713450404878024
2024-12-29,3397.8626458717,3406.6485385843,3321.6647259099,3349.513340318,13440907791.52,2.50109617519862,-0.00205173208367349
2024-12-28,3328.7745967712,3419.9202814856,3318.0338858914,3397.902272888,14305648522.6,3.06077785179646,0.0143431989129894
2024-12-27,3331.053665099,3436.7106407988,3302.575614754,3328.9168712443,24091627402.5,4.02680471498238,-0.0205112754581869
2024-12-26,3493.3041922207,3512.6043835272,3302.3063112783,3331.2258824951,22247726776.29,6.02003320286897,0.000693381937500348
2024-12-25,3491.9575379833,3542.833751548,3440.0970497188,3493.2352807716,17651873224.87,2.94209481964471,0.0474879522199672
2024-12-24,3415.738085911,3535.8576270973,3355.6090352451,3492.0497597155,23083678195.36,5.27700272440901,-0.000339433841457293
2024-12-23,3277.5141746011,3461.527898931,3217.3686777831,3415.7854103169,34496081389.08,7.4495244914575,-0.0220814325487435
2024-12-22,3336.998867258,3398.6575707821,3219.2948977546,3277.535187571,24780768375.24,5.37496955085519,-0.0413157822601686
2024-12-21,3472.5890541055,3552.9215815976,3293.5057171966,3337.2224715334,31579389835.69,7.47038766635238,0.0180471929730217
2024-12-20,3417.9301837478,3496.3273520853,3098.2036178716,3472.5534066558,66383827228.93,11.6480943966255,0.0397513097424724
2024-12-19,3619.5819221034,3717.6623812967,3330.8726515922,3417.9278681825,58879190249.81,10.6860333051871,-0.0158556944598001
2024-12-18,3886.8870791456,3902.7156363594,3617.8404567041,3618.7913736086,48946681636.27,7.32913444241144,0.0571056144405873
2024-12-17,3987.3339471829,4040.3380066691,3849.2866656205,3886.7660426368,35418700472.09,4.79145573406462,0.071437364963435
2024-12-16,3951.6527447567,4106.9556004971,3882.7053336645,3987.4810414282,46536359669.05,5.67484749590281,0.0255822532401027
2024-12-15,3868.441067495,3971.4980143827,3832.0965667527,3951.9411400849,25069616984.25,3.60355619221749,-0.00895282752740023
2024-12-14,3910.8478009605,3943.2781932384,3826.7620258968,3868.4052222836,28756190558.96,2.97930712908295,-0.0213645512263163
2024-12-13,3883.0301431214,3967.3951503651,3855.023599017,3911.2052321329,34895127658.57,2.89391395910642,0.0110032351670739
2024-12-12,3833.1720215177,3987.0058885982,3800.0907951391,3883.1015001391,42971675763.7,4.87625111552111,-0.00721137998573695
2024-12-11,3631.2761697041,3850.7654484998,3567.5664956564,3832.8220476388,35968053195.9,7.79888225539389,-0.0130328310980108
2024-12-10,3719.0004768885,3780.7535212259,3520.365192653,3631.8336303022,58416417598.82,7.00156749618794,-0.0538637058734714
2024-12-09,4006.1016852571,4008.7778541551,3525.2328756725,3718.6904564265,57029832059.49,12.0702123029503,0.0236339254113354
2024-12-08,4007.6905823719,4018.0001203804,3927.8539324031,4005.7045763055,20943378971.28,2.24933003495365,0.0743479107522713
2024-12-07,4006.0286890555,4029.4528231171,3974.1762250404,4002.6927008413,22574636760.61,1.37983530242097,-0.000752179369222006
2024-12-06,3792.2084820114,4093.1720244462,3782.6814245429,4005.8105426655,52853668565.95,8.18759309716576,0.000778632882305175
2024-12-05,3840.8445026121,3956.541482461,3683.4209601685,3811.0082524796,60568296605.67,7.11094974312954,-0.0498521554055582
2024-12-04,3620.0375778107,3895.1744071051,3617.7446808466,3841.3311664084,56799745752.06,7.66372503863017,0.00792517712035057
2024-12-03,3643.7421522686,3670.2197799715,3504.2263793216,3620.7116867755,36839829741.64,4.55557483798771,-0.0591483593750333
2024-12-02,3710.4953435232,3761.3429430885,3557.2522505385,3644.1985794337,47284967569.82,5.50036244907967,0.00646586774640312
2024-12-01,3706.619786368,3747.4552142022,3663.2340394129,3711.165095551,28018113529.8,2.27218273368754,0.0182093964281052
2024-11-30,3593.5982602218,3739.9347559685,3572.2540900977,3705.7052015214,30670867436.45,4.6660938070593,-0.0014722908173308
2024-11-29,3579.9107189196,3647.2644731384,3538.4467679694,3593.494300141,27622629485.66,3.03967650907899,-0.030748506661622
2024-11-28,3656.6097047787,3664.878239519,3531.8707020211,3579.8114770371,32362724275.81,3.63745513567054,-0.00381493278652201
2024-11-27,3326.0290807203,3687.0090251656,3303.5679910236,3657.2493022443,43383987190.82,11.5284931320853,0.0214011691085378
2024-11-26,3412.9508397174,3461.2930219499,3255.5430118377,3326.5174096597,39902959158.05,6.02850787411976,-0.0947853742760998
2024-11-25,3364.6014561404,3545.2788865761,3304.0939850256,3413.5439002968,51544793987.91,7.16830521220685,0.0258250847676535
2024-11-24,3396.9994079033,3451.8022197523,3288.430912048,3363.6598928297,27901454184.8,4.80928278421856,-0.0147213835936348
2024-11-23,3331.6455885381,3499.3708467621,3317.6548142185,3396.2234332679,38835184688.02,5.45424258716952,0.00963442436849959
2024-11-22,3360.6542356249,3428.4605135781,3262.8088826144,3331.6008755241,36775716441.96,4.92914829522466,-0.0192111274825759
2024-11-21,3072.0552366375,3388.5429453924,3035.8466188758,3361.0539269185,51619069348.12,11.4807937796926,0.0088016616442097
2024-11-20,3111.1170572108,3159.9494664912,3032.6033243842,3072.1879396184,29785491216.06,4.09326103020917,-0.0898646018417963
2024-11-19,3208.2503996211,3222.0043459424,3070.362752323,3111.3839903555,29823634431.84,4.72661341014121,0.0126776485029687
2024-11-18,3075.7228270916,3225.1305112502,3052.4911115481,3207.8563404704,35445557613.31,5.61297000436634,0.0305352671743826
2024-11-17,3133.3065969656,3160.1525814492,3039.2467181891,3075.6615116228,28348163224.27,3.85873068971895,-0.042082903499411
2024-11-16,3089.7398945639,3218.0896218805,3073.2862872586,3133.2738277678,26650658846.15,4.68658655949219,0.0185584054363268
2024-11-15,3059.526084759,3130.7038852765,3016.1441490148,3103.0404086342,32701369871.66,3.74436213609612,-0.00969600146719785
2024-11-14,3192.5204126261,3240.2707853284,3032.9719511049,3058.9487687218,35743352141.2,6.49326574087525,-0.014311090514747
2024-11-13,3244.5432200787,3337.877273168,3121.6660809664,3192.5960434937,52010205682,6.6638407176575,0.0427630752658015
2024-11-12,3375.1548706722,3444.1539951509,3211.1985553307,3246.2572583493,56686078065.75,6.90206668275948,0.0166683273370385
2024-11-11,3191.6569470349,3389.5293595573,3109.7694993181,3374.8128836903,55417771667.84,8.76534868508037,0.0388371610075229
2024-11-10,3130.7291719266,3249.913956614,3073.248690039,3191.3313560604,47418730186.93,5.64294312517244,-0.0559016981917893
2024-11-09,2962.7908945422,3156.3661442997,2957.1822576014,3131.1444628132,29210133087.6,6.72284659255634,-0.0190396019339722
2024-11-08,2895.5978094675,2983.7447713135,2889.4843938386,2962.2967416903,32303261100.85,3.25529937779012,-0.0554336870846841
2024-11-07,2724.0058384449,2918.7444858127,2701.5909321571,2895.5854943256,35352318437.59,7.97184611687802,-0.0227775598406463
2024-11-06,2422.5393860029,2743.9642326582,2421.8130583595,2724.1691663972,41887574364.09,13.2980778830695,-0.0610238453062841
2024-11-05,2397.0364205006,2478.6189302467,2380.6012748639,2422.6507300945,17894057485.17,4.08911831895862,-0.117301204828232
2024-11-04,2456.0951882475,2488.3503928129,2359.5780299046,2397.026458485,17110200696.29,5.24297118142977,-0.010633290174602
2024-11-03,2491.0943673784,2495.4365628974,2411.3983237824,2456.4251725634,15667779705.57,3.37354699265934,0.0244781176088651
2024-11-02,2512.2082038373,2522.3605828229,2471.9555451679,2491.0685912815,9639457439.24,2.00640367219598,0.0140046603752015
2024-11-01,2515.8702640669,2583.7771451103,2467.8193230813,2511.8855479732,20215438327.89,4.60905411877457,0.00832191391353554
2024-10-31,2657.2132100778,2667.5594816535,2501.5723457194,2515.7992216016,19760409505.25,6.24666230412275,0.00155684956327207
2024-10-30,2637.6401079489,2720.2714362284,2600.6096572045,2657.3725569813,22382690746.47,4.53669849284148,0.0547473390846855
2024-10-29,2565.4178485445,2680.0545304632,2560.1538265,2637.9575809217,22185845094.5,4.67373001365942,-0.00733289995202568
2024-10-28,2505.590509344,2587.4301416977,2470.2683395942,2565.348032837,18971841402.4,4.67601556066617,-0.0279108194164372
2024-10-27,2479.9371199692,2523.1713378215,2462.2719378473,2505.9406635993,9801434565.59,2.45568323018434,-0.0234299762750467
2024-10-26,2436.049942212,2503.2303974218,2427.4613090823,2479.6032088937,13597102184.02,3.11032573785,-0.0105656274975674
2024-10-25,2534.4548116328,2563.7340241729,2381.4507148571,2435.933985809,22560233078.41,7.19220987800391,-0.0177683009034064
2024-10-24,2523.6068343113,2559.1513554456,2506.7228925708,2534.4986484849,16128627601.19,2.07752103703222,0.0396655956240348
2024-10-23,2620.0886610189,2624.4503690539,2457.1699746625,2509.0987847857,17876984551.04,6.38453182444399,-0.0100722068992232
2024-10-22,2665.6567539956,2669.7901535752,2605.6186916254,2620.1975773667,15541911074.4,2.40734152488358,0.0433260873547141
2024-10-21,2746.3057102064,2765.5496235458,2655.2945080624,2665.7120469235,17328615363.41,4.01467014664998,0.0172214803786543
2024-10-20,2648.6656691776,2756.4367713382,2635.9458754274,2746.3639932057,14559296241.72,4.5491168369397,0.0298066460157216
2024-10-19,2641.4882327401,2661.872732448,2631.6570993484,2648.6568927929,8557834552.93,1.14388671980781,-0.0362251739261854
2024-10-18,2604.8144068044,2674.3717759163,2595.9589308784,2641.5522859586,17043738651.75,3.01030448975815,-0.00268594713950954
2024-10-17,2611.1920375727,2646.8740183401,2577.3060217227,2604.2734748503,15150712320.87,2.66422368084689,-0.0142129915712088
2024-10-16,2606.0195226844,2644.8542423975,2589.6068255401,2611.1020157232,17012396419.08,2.11999243967639,0.00261862057191653
2024-10-15,2629.0175720004,2685.1667611805,2537.9410329462,2606.02186875,22003780897.77,5.60002830723864,-0.00194749010808426
2024-10-14,2467.6474313979,2652.8817453672,2443.5529174965,2628.8998971244,21434687898.33,8.48293095712288,0.0087405982555202
2024-10-13,2476.5203273219,2484.1294447571,2436.9696173085,2467.6769628969,9189490605,1.90427782596069,-0.0632882613752095
2024-10-12,2436.5156703051,2488.2377132355,2434.2029396403,2476.5231023831,9372169184.29,2.21770679555834,0.0035783944051202
2024-10-11,2383.9400977886,2470.395766147,2380.5045941708,2436.5134816704,13489061564.18,3.77069759678883,-0.0162874851472692
2024-10-10,2368.2731115731,2417.2882084972,2329.7847354486,2383.8578440878,15327769939.94,3.69482187763711,-0.0218479982304416
2024-10-09,2439.8400502907,2470.9131306844,2350.94656833,2368.2835389024,14954047093.24,4.91698471545733,-0.00655467070147875
2024-10-08,2421.9809166899,2464.1273969729,2400.5108495443,2439.8409399284,14067361080.08,2.62663289335674,0.0297674010603766
2024-10-07,2439.9447200133,2520.4062916278,2405.134390679,2421.7967510959,17414044415.67,4.72436526956118,-0.00742312481360852
2024-10-06,2415.5316279425,2456.6306849146,2407.0994867432,2439.9578014551,8458690205.43,2.05052989571449,0.00747102085724283
2024-10-05,2414.8472449781,2427.5175001729,2390.8445148696,2415.6318483541,8152969183.08,1.51864617439321,-0.0100198568566237
2024-10-04,2349.7328747479,2440.2423164811,2339.8708421254,2414.7939387071,14879264082.24,4.27161212384487,-0.000346929936341667
2024-10-03,2365.2136356441,2402.8624712735,2311.02794283,2349.7911912798,18051447791.36,3.88271600753271,-0.0272874884432843
2024-10-02,2448.8772349748,2498.1213981869,2354.5392654594,2365.2317288844,20148256471.74,5.86318214228397,0.00654953032518701
2024-10-01,2603.2642632164,2657.6154844561,2415.0786957152,2448.9211886564,25482371784.59,9.31664111738083,0.0347715966628668
2024-09-30,2659.292706743,2662.4890256281,2576.9761665531,2603.0626884402,17826446788.58,3.21562417172696,0.0610411124509733
2024-09-29,2677.6285703543,2683.4457331945,2635.5850675801,2659.3468478149,11126215670.66,1.78742735808452,0.0213918378352993
2024-09-28,2695.8158683926,2704.9288248233,2652.2504068191,2677.5391024938,10252590558.91,1.95408071529789,0.00681758063110127
2024-09-27,2632.2420499386,2728.0677337785,2616.9509381378,2695.9005963054,17023020294.14,4.2213745367107,0.00683419422459064
2024-09-26,2579.2174920971,2665.9926560753,2559.9542421043,2632.1999118007,17336033594.71,4.11126298173415,-0.0239123566534536
2024-09-25,2654.3615838667,2672.461793629,2557.7243453866,2579.3885693151,14119729961.63,4.32260054318817,-0.0202675827005363
2024-09-24,2648.4822261637,2671.2758556519,2593.1521738987,2654.3549330008,16658812502.52,2.94975291815953,0.0286492798756557
2024-09-23,2582.7748253658,2701.6777912859,2541.9102931292,2648.5464300632,19912841455.92,6.18588568339759,-0.00219068953499058
2024-09-22,2615.8481007478,2632.0393358744,2528.52219639,2582.8624763883,13180663010.53,3.95730698027945,-0.0251127016704569
2024-09-21,2560.8795354746,2621.6224709641,2530.837995662,2615.8571459406,10797825021.27,3.54505059861299,0.0126935534030883
2024-09-20,2464.7823040751,2571.992554316,2439.3780413122,2561.072001704,19112788620.13,5.38037427421256,-0.0211659027775148
2024-09-19,2369.3747703527,2492.2045247855,2369.3747703527,2464.7521329287,18437147348.52,5.18405766659343,-0.0383346736596231
2024-09-18,2341.732903736,2369.7290255543,2278.6644501631,2369.7290255543,18159056421.8,3.88876866554318,-0.0393156344447663
2024-09-17,2295.2845221506,2392.1490836221,2263.7929198287,2341.7077628551,15356783862.9,5.59216787961149,-0.0118951370297067
2024-09-16,2320.8944391009,2334.7897195354,2253.7149932498,2295.2837746294,16819033263.42,3.49325350260254,-0.0200239914268261
